"Ano base","UF","Classe Substância","Substância Mineral","Quantidade Produção","Unidade de Medida - Produção","Quantidade Contido","Unidade de Medida - Contido","Indicação Contido","Quantidade Venda","Unidade de Medida - Venda","Valor Venda (R$)","Quantidade Consumo/Utilização na Usina","Unidade de Medida - Consumo/Utilização na Usina","Valor Consumo / Utilização na Usina (R$)","Quantidade Transferência para Transformação / Utilização / Consumo","Unidade de Medida - Transferência para Transformação / Utilização / Consumo","Valor Transferência para Transformação / Utilização / Consumo (R$)"
"2012","RJ","Não-Metálicos","Calcário","2881925,3599999999","t",",000000000000000","-","","16858,09","t","4030706,3900000001","0","t","0","2861284,1100000003","t","23178868,289999999"
"2012","RJ","Não-Metálicos","Fluorita e Criolita","12175","t","9500,000000000000000","t","","11928","t","7630410,2000000002","0","t","0","0","t","0"
"2012","RJ","Não-Metálicos","Rochas (Britadas) e Cascalho","25394687,210000001","t",",000000000000000","-","","24511887,470000006","t","787734466,52999985","85569,899999999994","t","1645575","293316,98999999999","t","8714424,2100000009"
"2012","RJ","Não-Metálicos","Rochas Ornamentais","20142,639999999999","t",",000000000000000","-","","22925,360000000001","t","29776559,640000001","0","t","0","0","t","0"
"2012","RN","Metálicos","Ferro","41071,459999999999","t","24232,160000000000000","t","Fe","81175,770000000004","t","6103797,4699999997","0","t","0","0","t","0"
"2012","RN","Metálicos","Ouro","33,301300000000005","kg","33,301000000000000","kg","Au","33,301300000000005","kg","3554,5549799999999","0","kg","0","0","kg","0"
"2012","RN","Metálicos","Tântalo","7,5","t","7,500000000000000","t","Ta2O5","7,5","t","529670,73999999999","0","t","0","0","t","0"
"2012","RN","Metálicos","Tungstênio","502,33000000000004","t","384,770000000000000","t","WO3","524,58000000000004","t","19293179,93","0","t","0","0","t","0"
"2012","RN","Não-Metálicos","Argilas","16448,82","t",",000000000000000","-","","0","t","0","16448,82","t","11514,18","0","t","0"
"2012","RN","Não-Metálicos","Calcário","158248,91999999998","t",",000000000000000","-","","82439,160000000003","t","4722404,04","75809,759999999995","t","2132528,5499999998","0","t","0"
"2012","RN","Não-Metálicos","Caulim","43754,389999999999","t",",000000000000000","-","","43754,389999999999","t","7989069,0999999996","0","t","0","0","t","0"
"2012","RN","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","4726","t",",000000000000000","-","","4703","t","466680","0","t","0","0","t","0"
"2012","RN","Não-Metálicos","Minerais Industriais (Outros)","1,1399999999999999","t",",001000000000000","t","","1,1399999999999999","t","251882,51999999999","0","t","0","0","t","0"
"2012","RN","Não-Metálicos","Rochas (Britadas) e Cascalho","1090140,5700000001","t",",000000000000000","-","","914180,05000000005","t","32739908,570000004","19236,049999999999","t","19236,049999999999","59562,68","t","1189670,96"
"2012","RO","Gemas e Diamantes","Gemas","2200","kg","2200,000000000000000","kg","","2200","kg","500","0","kg","0","0","kg","0"
"2012","RO","Metálicos","Estanho","13524604,380000001","kg","8767582,680000000000000","kg","Sn","10603517,850000001","kg","199825870,02000001","0","kg","0","2427255,54","kg","50914804,630000003"
"2012","RO","Metálicos","Manganês","45498,260000000002","t","13914,140000000000000","t","Mn","39700","t","5884869,4199999999","0","t","0","4008,2800000000002","t","601242"
"2012","RO","Metálicos","Nióbio","9731,2199999999757","t","496,781000000000000","t","Nb2O5","9408,8800000000047","t","37226104,399999999","0","t","0","0","t","0"
"2012","RO","Metálicos","Ouro","665,48019000000295","kg","664,789610000000000","kg","Au","665,43619000000297","kg","62602,504590000004","0","kg","0","0","kg","0"
"2012","RO","Metálicos","Tântalo","7480,4799999999814","t","314,774000000000000","t","Ta2O5","7363,2600000000093","t","28402224,619999997","0","t","0","0","t","0"
"2012","RO","Não-Metálicos","Areia","19618","t",",000000000000000","-","","20032,32","t","488606","0","t","0","0","t","0"
"2012","RO","Não-Metálicos","Calcário","17000","t",",000000000000000","-","","17000","t","700000","0","t","0","0","t","0"
"2012","RO","Não-Metálicos","Rochas (Britadas) e Cascalho","928798,9800000001","t",",000000000000000","-","","882003,51000000013","t","50309112,210000001","63319,610000000001","t","766875,26000000001","0","t","0"
"2012","RR","Não-Metálicos","Rochas (Britadas) e Cascalho","144275,16999999998","t",",000000000000000","-","","144275,16999999998","t","6237714,2400000002","0","t","0","0","t","0"
"2012","RR","Não-Metálicos","Rochas Ornamentais","1200","t",",000000000000000","-","","1200","t","207000","0","t","0","0","t","0"
"2012","RS","Energéticos","Carvão Mineral","4017826,8300000001","t",",000000000000000","-","","4744301,6600000001","t","292559578,10999995","0","t","0","0","t","0"
"2012","RS","Não-Metálicos","Areias Industriais","62853,160000000003","t",",000000000000000","-","","62853,160000000003","t","3695079,8399999999","0","t","0","0","t","0"
"2012","RS","Não-Metálicos","Argilas","16056,049999999999","t",",000000000000000","-","","16056,049999999999","t","714997,55000000005","0","t","0","0","t","0"
"2012","RS","Não-Metálicos","Calcário","4069228,3800000008","t",",000000000000000","-","","2205422,1400000006","t","88293988,460000008","3652","t","34568,980000000003","1856740,5299999998","t","38759479,509999998"
"2012","RS","Não-Metálicos","Caulim","14830,18","t",",000000000000000","-","","14830,18","t","3153481,8500000001","0","t","0","0","t","0"
"2012","RS","Não-Metálicos","Rochas (Britadas) e Cascalho","18890869,560000006","t",",000000000000000","-","","14987278,029999999","t","289978999,0399999","1276044,28","t","14920727,32","2521558,5999999992","t","18776926,659999996"
"2012","SC","Energéticos","Carvão Mineral","2535103,5200000005","t",",000000000000000","-","","2612576,4900000002","t","500914620,40999997","0","t","0","0","t","0"
"2012","SC","Energéticos","Turfa","142159,82000000001","t",",000000000000000","-","","65997,630000000005","t","2659940,75","124405,77","t","828281,92000000004","34345,260000000002","t","1744892,3200000001"
"2012","SC","Metálicos","Alumínio (Bauxita)","93951,550000000003","t","50734,490000000000000","t","Al2O3","33672,830000000002","t","4792025,4100000001","0","t","0","41964,479999999996","t","1426426,3599999999"
"2012","SC","Não-Metálicos","Areia","159585","t",",000000000000000","-","","159646,45000000001","t","2276552,1000000001","0","t","0","0","t","0"
"2012","SC","Não-Metálicos","Areias Industriais","1110871,8799999999","t",",000000000000000","-","","1118218,21","t","51325651,520000003","0","t","0","0","t","0"
"2012","SC","Não-Metálicos","Argilas","95471","t",",000000000000000","-","","0","t","0","0","t","0","95471","t","912033,06999999995"
"2012","SC","Não-Metálicos","Calcário","2711409,6699999999","t",",000000000000000","-","","1043595,8","t","28514255,460000001","0","t","0","1667504,8700000001","t","12178135,289999999"
"2012","SC","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","134822,34","t",",000000000000000","-","","134822,34","t","17796140,260000002","0","t","0","0","t","0"
"2012","SC","Não-Metálicos","Rochas (Britadas) e Cascalho","16568324,329999994","t",",000000000000000","-","","14603461,479999997","t","293927940,85000002","772755,49999999988","t","9861973,0500000007","735659,03000000003","t","9691276,040000001"
"2012","SC","Não-Metálicos","Saibro","380112,09999999998","t",",000000000000000","-","","367020,41000000003","t","4189961,8500000001","0","t","0","0","t","0"
"2012","SE","Não-Metálicos","Argilas","214690,73999999999","t",",000000000000000","-","","23625,459999999999","t","943726,09999999998","0","t","0","190311,56","t","1208706,3600000001"
"2012","SE","Não-Metálicos","Calcário","4804959,04","t",",000000000000000","-","","249792,23000000001","t","961126,87","0","t","0","4596108,5600000005","t","33205891,620000001"
"2012","SE","Não-Metálicos","Dolomito e Magnesita","25613,98","t",",000000000000000","-","","25613,98","t","2625375,23","0","t","0","0","t","0"
"2012","SE","Não-Metálicos","Potássio","548534","t","548534,000000000000000","t","K2O","551985","t","563405090,55999994","0","t","0","0","t","0"
"2012","SE","Não-Metálicos","Rochas (Britadas) e Cascalho","722632,36999999988","t",",000000000000000","-","","722632,36999999988","t","19830940,719999999","0","t","0","0","t","0"
"2012","SP","Metálicos","Alumínio (Bauxita)","35577,990000000005","t","18400,920000000000000","t","Al2O3","35577,990000000005","t","10270769,83","0","t","0","0","t","0"
"2012","SP","Metálicos","Ferro","195897,04000000001","t","136244,000000000000000","t","Fe","180311,42000000001","t","2047542,25","0","t","0","0","t","0"
"2012","SP","Metálicos","Manganês","1121,51","t","300,000000000000000","t","Mn","1121,51","t","145011,39999999999","0","t","0","0","t","0"
"2012","SP","Não-Metálicos","Areia","11810829,899999999","t",",000000000000000","-","","11438523,27","t","242708761,72999996","0","t","0","0","t","0"
"2012","SP","Não-Metálicos","Areias Industriais","4768762,3999999994","t",",000000000000000","-","","4328370,3799999999","t","165363842,58000001","0","t","0","436518,41999999998","t","10775849,939999999"
"2012","SP","Não-Metálicos","Argilas","1627419,05","t",",000000000000000","-","","1060999,73","t","23725345,619999997","8821","t","17592","556027,23999999999","t","6768542,6299999999"
"2012","SP","Não-Metálicos","Calcário","12370662,129999999","t",",000000000000000","-","","3521613,0699999998","t","138328608,23000002","3149694,7399999998","t","47946492,580000006","5666976,9200000009","t","104473496,58999999"
"2012","SP","Não-Metálicos","Calcário","1965751","t","1965751,000000000000000","t","","1700969","t","9566086,4100000001","0","t","0","291815","t","7179707,8399999999"
"2012","SP","Não-Metálicos","Caulim","90904,299999999974","t",",000000000000000","-","","87504,39999999998","t","23921661,969999999","0","t","0","2333,6799999999998","t","466736"
"2012","SP","Não-Metálicos","Dolomito e Magnesita","142339,29999999999","t",",000000000000000","-","","142339,29999999999","t","8965433,2200000007","0","t","0","0","t","0"
"2012","SP","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","18995","t",",000000000000000","-","","21659,75","t","4846772,6799999997","0","t","0","0","t","0"
"2012","SP","Não-Metálicos","Fosfato","637944,15000000002","t","257553,370000000000000","t","P2O5","87791,660000000003","t","5193842,1399999997","0","t","0","561237,60999999999","t","166129208,71000001"
"2012","SP","Não-Metálicos","Rochas (Britadas) e Cascalho","89646932,599999994","t",",000000000000000","-","","76815453,920000002","t","2040545133,7699997","1235131,3900000001","t","15713433,289999999","1678928,1899999997","t","27903496,809999999"
"2012","SP","Não-Metálicos","Rochas Ornamentais","5090","t",",000000000000000","-","","5074,04","t","6213411,5499999998","0","t","0","0","t","0"
"2012","SP","Não-Metálicos","Talco e outras Cargas Minerais","664641,85000000009","t",",000000000000000","-","","659303,60000000009","t","28649068,270000003","507,11000000000001","t","912,77999999999997","0","t","0"
"2012","TO","Metálicos","Ferro","342514,84999999998","t","205510,000000000000000","t","Fe","342514,84999999998","t","26672618,890000001","0","t","0","0","t","0"
"2012","TO","Metálicos","Ouro","1,34368","kg","1,000000000000000","kg","Au","0","kg","0","0","kg","0","0","kg","0"
"2012","TO","Não-Metálicos","Calcário","3872835,5800000001","t",",000000000000000","-","","2761286,5599999996","t","67002819,709999993","0","t","0","1094555,3899999999","t","15344663,710000001"
"2012","TO","Não-Metálicos","Minerais Industriais (Outros)","158","t",",000000000000000","-","","158","t","1565360","0","t","0","0","t","0"
"2012","TO","Não-Metálicos","Rochas (Britadas) e Cascalho","531200,80999999994","t",",000000000000000","-","","528915,33999999997","t","16074060,009999998","0","t","0","0","t","0"
"2013","AL","Não-Metálicos","Calcário","1055452,22","t",",000000000000000","-","","164025,19","t","12122096,760000002","0","t","0","862492","t","10779934,92"
"2013","AL","Não-Metálicos","Rochas (Britadas) e Cascalho","1045546,5","t",",000000000000000","-","","1020349,22","t","32655422,550000001","8720,4899999999998","t","265812,53000000003","16476,790000000001","t","509676,40999999997"
"2013","AM","Metálicos","Estanho","14390227","kg","9790227,000000000000000","kg","Sn","0","kg","0","0","kg","0","14390227","kg","252687126,16"
"2013","AM","Metálicos","Nióbio","24589,380000000001","t","5225,000000000000000","t","Nb2O5","0","t","0","0","t","0","24589,380000000001","t","113182724,7"
"2013","AM","Metálicos","Ouro","397,18170000000003","kg","397,069450000000000","kg","Au","397,1497","kg","34439,517920000006","0","kg","0","0","kg","0"
"2013","AM","Metálicos","Tântalo","24589,380000000001","t","5225,000000000000000","t","Ta2O5","0","t","0","0","t","0","24589,380000000001","t","113182724,7"
"2013","AM","Não-Metálicos","Rochas (Britadas) e Cascalho","578328,02000000002","t",",000000000000000","-","","578328,02000000002","t","38024070,219999999","0","t","0","0","t","0"
"2013","AP","Metálicos","Cromo","1250","t","562,500000000000000","t","Cr2O3","89,579999999999998","t","741384","0","t","0","0","t","0"
"2013","AP","Metálicos","Ferro","6257785,5099999998","t","3799757,830000000000000","t","Fe","2067829,0900000001","t","474669782,29000002","0","t","0","0","t","0"
"2013","AP","Metálicos","Ouro","5559,7468600000002","kg","5239,590220000000000","kg","Au","5227,3718900000003","kg","500092,77880000003","0","kg","0","0","kg","0"
"2013","AP","Metálicos","Prata","196,6765","kg","196,676500000000000","kg","Ag","196,6765","kg","380,36847999999998","0","kg","0","0","kg","0"
"2013","AP","Metálicos","Tântalo","53,05000000000291","t","53,050000000000000","t","Ta2O5","53,05000000000291","t","339000","0","t","0","0","t","0"
"2013","AP","Não-Metálicos","Rochas (Britadas) e Cascalho","424773,52000000002","t",",000000000000000","-","","316538,30000000005","t","17016951,27","0","t","0","0","t","0"
"2013","BA","Gemas e Diamantes","Diamante","518,89999999999998","ct","518,900000000000000","ct","","0","ct","0","0","ct","0","0","ct","0"
"2013","BA","Gemas e Diamantes","Gemas","8773,8899999999994","kg","8773,890000000000000","kg","","8773,8899999999994","kg","416718,22999999998","0","kg","0","0","kg","0"
"2013","BA","Metálicos","Cobre","86243,449999999997","t","26457,860000000000000","t","Cu","85250,680000000008","t","457898879,73000002","0","t","0","0","t","0"
"2013","BA","Metálicos","Cromo","496607,38","t","193310,750000000000000","t","Cr2O3","44376,360000000001","t","25966914,920000002","22112","t","7712758,4699999997","425771,59000000003","t","148125866,60000002"
"2013","BA","Metálicos","Ferro","337675,10999999999","t","219826,500000000000000","t","Fe","299972,76000000001","t","28470058,010000002","0","t","0","0","t","0"
"2013","BA","Metálicos","Manganês","6436,8900000000003","t","2124,170000000000000","t","Mn","7095,2399999999998","t","957857,40000000002","0","t","0","0","t","0"
"2013","BA","Metálicos","Níquel","107663,66","t","15621,560000000000000","t"," Ni","96409,539999999994","t","413661873,38999999","0","t","0","0","t","0"
"2013","BA","Metálicos","Ouro","4962,8069299999997","kg","4962,806930000000000","kg","Au","5005,9947199999997","kg","469057,85168000002","0","kg","0","0","kg","0"
"2013","BA","Metálicos","Prata","0","kg",",000000000000000","kg","Ag","0","kg","0","0","kg","0","0","kg","0"
"2013","BA","Não-Metálicos","Areias Industriais","89786,339999999997","t",",000000000000000","-","","0","t","0","0","t","0","89767,839999999997","t","6217185,5700000003"
"2013","BA","Não-Metálicos","Argilas","376048,04999999999","t",",000000000000000","-","","343570,69","t","56915839,25","33440","t","274710","8500","t","34000"
"2013","BA","Não-Metálicos","Bário","0","t",",000000000000000","t","BaSO4","1177","t","1197707,47","0","t","0","0","t","0"
"2013","BA","Não-Metálicos","Calcário","1933260,1000000001","t",",000000000000000","-","","633443,34000000008","t","26677224,399999999","26689,07","t","1393755,6499999999","1277343,5","t","21178500,370000001"
"2013","BA","Não-Metálicos","Caulim","5943,7600000000002","t",",000000000000000","-","","5943,7600000000002","t","4582832,5899999999","0","t","0","0","t","0"
"2013","BA","Não-Metálicos","Diatomita","2474,48","t",",000000000000000","-","","2439,3099999999999","t","7531732,8899999997","0","t","0","0","t","0"
"2013","BA","Não-Metálicos","Dolomito e Magnesita","1387578,95","t",",000000000000000","-","","190831,72","t","162606416,01999998","153877","t","2921469,5899999999","1010253","t","131959769,92"
"2013","BA","Não-Metálicos","Fosfato","270368,81","t","88147,050000000000000","t","P2O5","67945,960000000006","t","16867134,309999999","0","t","0","205478,87","t","20793569,809999999"
"2013","BA","Não-Metálicos","Gipsita","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2013","BA","Não-Metálicos","Grafita","14111,77","t","12836,420000000000000","t","","14086,690000000001","t","27133025,879999999","0","t","0","0","t","0"
"2013","BA","Não-Metálicos","Rochas (Britadas) e Cascalho","8470677,5199999996","t",",000000000000000","-","","7467232,9499999974","t","265704659,06999999","137685,79999999999","t","9699274,9499999993","511132,15000000002","t","4632759,7599999998"
"2013","BA","Não-Metálicos","Rochas Ornamentais","5509,4700000000003","t",",000000000000000","-","","4610,3400000000001","t","2068087,8400000001","0","t","0","0","t","0"
"2013","BA","Não-Metálicos","Talco e outras Cargas Minerais","129632,47","t",",000000000000000","-","","77121,779999999999","t","101773716,81","0","t","0","1677","t","1193049,6200000001"
"2013","BA","Não-Metálicos","Vermiculita e Perlita","951,39999999999998","t","808,680000000000000","t","","951,39999999999998","t","110561,64","0","t","0","0","t","0"
"2013","CE","Não-Metálicos","Areias Industriais","181565,65000000002","t",",000000000000000","-","","0","t","0","0","t","0","181565,65000000002","t","3809863,8799999999"
"2013","CE","Não-Metálicos","Argilas","69009","t",",000000000000000","-","","0","t","0","0","t","0","69009","t","2949217,5899999999"
"2013","CE","Não-Metálicos","Calcário","2200519,46","t",",000000000000000","-","","82149,660000000003","t","7466305,9299999997","3761","t","60856,220000000001","2094293,8","t","30559925,43"
"2013","CE","Não-Metálicos","Dolomito e Magnesita","6990","t",",000000000000000","-","","0","t","0","2945","t","1116641,5700000001","1328","t","682470"
"2013","CE","Não-Metálicos","Gipsita","5628","t",",000000000000000","-","","0","t","0","0","t","0","5628","t","413535,40000000002"
"2013","CE","Não-Metálicos","Rochas (Britadas) e Cascalho","5123714,6099999994","t",",000000000000000","-","","4685710,3599999994","t","125068766,32000001","39657,419999999998","t","582252,92000000004","104846,7","t","1437448,25"
"2013","CE","Não-Metálicos","Rochas Ornamentais","568","t",",000000000000000","-","","568","t","321414","0","t","0","0","t","0"
"2013","DF","Não-Metálicos","Areia","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2013","DF","Não-Metálicos","Argilas","319741,37","t",",000000000000000","-","","0","t","0","0","t","0","319741,37","t","6840225,5699999994"
"2013","DF","Não-Metálicos","Calcário","4798775,7599999998","t",",000000000000000","-","","0","t","0","0","t","0","4798775,7599999998","t","39481587,829999998"
"2013","DF","Não-Metálicos","Rochas (Britadas) e Cascalho","4181252,3199999998","t",",000000000000000","-","","4059018,2000000002","t","67712061,310000002","0","t","0","131786,35000000001","t","1725538,4199999999"
"2013","ES","Não-Metálicos","Argilas","0","t",",000000000000000","-","","0","t","0","0","t","0","0","t","0"
"2013","ES","Não-Metálicos","Calcário","412076,91999999998","t",",000000000000000","-","","411734,51000000001","t","36048079,020000003","0","t","0","0","t","0"
"2013","ES","Não-Metálicos","Rochas (Britadas) e Cascalho","8799578,1500000004","t",",000000000000000","-","","7860487,120000001","t","143810064,82000005","0","t","0","0","t","0"
"2013","ES","Não-Metálicos","Rochas Ornamentais","144334,10999999999","t",",000000000000000","-","","138738,94","t","179201679,50000006","0","t","0","112,13","t","111585,36"
"2013","GO","Metálicos","Cobalto","3239106","t","3467,800000000000000","t","Co","0","t","0","0","t","0","3239106","t","0,12"
"2013","GO","Metálicos","Cobre","243537,59","t","59959,240000000000000","t","Cu","248312,68999999997","t","1095112794,1399999","0","t","0","0","t","0"
"2013","GO","Metálicos","Manganês","657,16999999999996","t","230,000000000000000","t","Mn","657,16999999999996","t","138159,35000000001","0","t","0","0","t","0"
"2013","GO","Metálicos","Nióbio","20162,14921","t","9730,555400000000000","t","Nb2O5","0","t","0","0","t","0","14450,59921","t","392249,03667"
"2013","GO","Metálicos","Níquel","3290522,6499999999","t","50587,290000000000000","t"," Ni","49626,509999999995","t","1161886209,6799998","0","t","0","3239106","t","111469966,75"
"2013","GO","Metálicos","Ouro","4917,3512700000001","kg","4917,351270000000000","kg","Au","5029,4973500000006","kg","471462,88074000005","0","kg","0","0","kg","0"
"2013","GO","Metálicos","Prata","196,977","kg","196,977000000000000","kg","Ag","212,95400000000001","kg","399,67099999999999","0","kg","0","0","kg","0"
"2013","GO","Metálicos","Titânio","28607,82","t","6000,000000000000000","t","TiO2","28576,009999999998","t","1201166,6599999999","0","t","0","0","t","0"
"2013","GO","Não-Metálicos","Amianto","290825,65000000002","t","290825,650000000000000","t","","295003,23999999999","t","516560376,01999998","0","t","0","0","t","0"
"2013","GO","Não-Metálicos","Areia","705806,98999999999","t",",000000000000000","-","","680868,45999999996","t","16275889,670000002","0","t","0","0","t","0"
"2013","GO","Não-Metálicos","Areias Industriais","99787,990000000005","t",",000000000000000","-","","99787,990000000005","t","1630171,1299999999","0","t","0","0","t","0"
"2013","GO","Não-Metálicos","Calcário","7142707,6226000004","t",",000000000000000","-","","5513176,6972000003","t","195608297,65039998","0","t","0","1595812,1900000002","t","10841777,560000001"
"2013","GO","Não-Metálicos","Dolomito e Magnesita","527049,09999999998","t",",000000000000000","-","","496599,66999999998","t","17908799,210000001","0","t","0","0","t","0"
"2013","GO","Não-Metálicos","Fosfato","3484689","t","1241710,980000000000000","t","P2O5","0","t","0","128190,63","t","11190490,74","2441552,7999999998","t","375338081,19"
"2013","GO","Não-Metálicos","Rochas (Britadas) e Cascalho","10257833,7574","t",",000000000000000","-","","9888083,5627999995","t","251523708,3096","49761,790000000001","t","587729,23999999999","132098,17999999999","t","3307658,8300000001"
"2013","GO","Não-Metálicos","Vermiculita e Perlita","58163","t","55254,850000000000000","t","","64231,910000000003","t","37601703,159999996","0","t","0","0","t","0"
"2013","MA","Metálicos","Ouro","2464,3255800000002","kg","2464,274080000000000","kg","Au","2390,0059500000002","kg","227885,16978999999","0","kg","0","0","kg","0"
"2013","MA","Não-Metálicos","Argilas","7682854,2000000002","t",",000000000000000","-","","7543513,9800000004","t","21292614,919999998","139340,22","t","1691461,05","8477,0499999999993","t","3034800"
"2013","MA","Não-Metálicos","Calcário","209770,54999999999","t",",000000000000000","-","","209770,54999999999","t","9222193,1099999994","0","t","0","0","t","0"
"2013","MA","Não-Metálicos","Rochas (Britadas) e Cascalho","3616401,7399999998","t",",000000000000000","-","","3028315,48","t","90368312,920000002","66484","t","821742,23999999999","59134","t","631764,06999999995"
"2013","MG","Gemas e Diamantes","Diamante","6537,8500000000004","ct","6537,850000000000000","ct","","5310,7300000000005","ct","10826327,49","494,80000000000001","ct","0","0","ct","0"
"2013","MG","Gemas e Diamantes","Gemas","753,76084000000003","kg","753,760840000000000","kg","","746,49349000000007","kg","11955,239950000001","0","kg","0","0","kg","0"
"2013","MG","Metálicos","Alumínio (Bauxita)","3001495,48","t","1312375,940000000000000","t","Al2O3","59557,900000000001","t","2707460,77","0","t","0","2891398,7799999998","t","141414648,05000001"
"2013","MG","Metálicos","Chumbo","19468,239999999998","t","9124,060000000000000","t","Pb","20093,989999999998","t","30312514,229999997","0","t","0","0","t","0"
"2013","MG","Metálicos","Estanho","547594","kg","317460,000000000000000","kg","Sn","527324","kg","6911131,8899999997","0","kg","0","0","kg","0"
"2013","MG","Metálicos","Ferro","268833838,7899999","t","170031387,180000000000000","t","Fe","195519825,57999998","t","37086790663,279999","0","t","0","71361497,459999993","t","3578221891,3100004"
"2013","MG","Metálicos","Lítio","7982","t","415,860000000000000","t","Li2O","131","t","128380","0","t","0","7465,8100000000004","t","6808541,0599999996"
"2013","MG","Metálicos","Manganês","426193,11000000004","t","88467,570000000000000","t","Mn","320513,43999999994","t","29741876,940000001","0","t","0","105666,85000000001","t","18091836,469999999"
"2013","MG","Metálicos","Nióbio","123125,04000000004","t","67436,000000000000000","t","Nb2O5","0","t","0","0","t","0","123125,03999999999","t","205318812"
"2013","MG","Metálicos","Níquel","24702,869999999999","t","10800,000000000000000","t"," Ni","25612,299999999999","t","353071892","0","t","0","0","t","0"
"2013","MG","Metálicos","Ouro","30882,333470000001","kg","30882,333470000000000","kg","Au","30905,43691","kg","2996647,44465","0","kg","0","0","kg","0"
"2013","MG","Metálicos","Prata","5287,67454","kg","5287,674540000000000","kg","Ag","5252,8492299999998","kg","9396,0480100000004","0","kg","0","0","kg","0"
"2013","MG","Metálicos","Tântalo","697,63","t","132,219000000000000","t","Ta2O5","690,80999999999995","t","91621190,459999993","0","t","0","0","t","0"
"2013","MG","Metálicos","Zinco","401837,10999999999","t","152147,410000000000000","t","Zn","74665,459999999992","t","95113281,979999989","0","t","0","329740","t","59646668,600000001"
"2013","MG","Não-Metálicos","Areia","623707,31999999995","t",",000000000000000","-","","579457,92999999993","t","13716850,609999999","0","t","0","0","t","0"
"2013","MG","Não-Metálicos","Areias Industriais","771893,26000000013","t",",000000000000000","-","","306264,27999999997","t","32112323,640000001","51777,330000000002","t","315841,65999999997","401147,10999999999","t","6939321,2199999997"
"2013","MG","Não-Metálicos","Argilas","1822842,8200000003","t",",000000000000000","-","","578924,30000000005","t","4301524,4900000002","537854,10999999999","t","1344635,4000000001","690176,32999999996","t","24178847,789999999"
"2013","MG","Não-Metálicos","Calcário","45420274,349999987","t",",000000000000000","-","","19421042,159999996","t","415123881,21999997","3888543,2800000003","t","15373282,359999999","21052518,909999996","t","213878018,23999998"
"2013","MG","Não-Metálicos","Caulim","696,16999999999996","t",",000000000000000","-","","554","t","86211,75","0","t","0","0","t","0"
"2013","MG","Não-Metálicos","Cianita e outros minerais refratários","200","t",",000000000000000","-","","0","t","0","0","t","0","213,09999999999999","t","146272,20000000001"
"2013","MG","Não-Metálicos","Enxofre","256089","t","64286,140000000000000","t","S","238187,20000000001","t","56743944,939999998","0","t","0","0","t","0"
"2013","MG","Não-Metálicos","Feldspato, Leucita e Nefelina-Sienito","100990,64999999999","t",",000000000000000","-","","130429,2","t","18004367,420000002","0","t","0","0","t","0"
"2013","MG","Não-Metálicos","Fosfato","3240615,5900000003","t","1106479,290000000000000","t","P2O5","27662,760000000002","t","3094456,6700000004","630352,26000000001","t","213049479,06","2486007,8600000003","t","548072888,95999992"
"2013","MG","Não-Metálicos","Grafita","77796,520000000004","t","66169,050000000000000","t","","74071,290000000008","t","175249782,01999998","0","t","0","0","t","0"
"2013","MG","Não-Metálicos","Rochas (Britadas) e Cascalho","18789249,289999995","t",",000000000000000","-","","17746530,029999997","t","516434238,64999986","127318,76999999999","t","2606512,29","262606,92999999999","t","3395922,3700000001"
"2013","MG","Não-Metálicos","Rochas Ornamentais","1134,02","t",",000000000000000","-","","1134,02","t","337448,35999999999","0","t","0","0","t","0"
"2013","MG","Não-Metálicos","Talco e outras Cargas Minerais","507515,87","t",",000000000000000","-","","462777,81","t","33902515,559999995","0","t","0","0","t","0"
"2013","MS","Metálicos","Ferro","7905757","t","5109576,330000000000000","t","Fe","6571142,2400000002","t","1202287648,8600001","0","t","0","0","t","0"
"2013","MS","Metálicos","Manganês","411244,46000000002","t","176752,870000000000000","t","Mn","474035,51000000001","t","173730061,78","0","t","0","0","t","0"
"2013","MS","Não-Metálicos","Areia","344244,5","t",",000000000000000","-","","340723","t","5228517,9100000001","0","t","0","0","t","0"
"2013","MS","Não-Metálicos","Argilas","335019,38","t",",000000000000000","-","","24657,509999999998","t","2391265,02","290808,36000000004","t","6609989,459999999","19501,689999999999","t","7536,0200000000004"
"2013","MS","Não-Metálicos","Calcário","3688367,5600000001","t",",000000000000000","-","","2454614,0899999999","t","89299018,780000016","0","t","0","1171338,52","t","16295406,120000001"
"2013","MS","Não-Metálicos","Rochas (Britadas) e Cascalho","4057950,77","t",",000000000000000","-","","3835413,6800000002","t","85271686,679999992","94434,199999999997","t","965317,06999999995","139421,04999999999","t","2021006,5700000001"
"2013","MS","Não-Metálicos","Talco e outras Cargas Minerais","293501,73999999999","t",",000000000000000","-","","0","t","0","0","t","0","293501,73999999999","t","2246176,8100000001"
"2013","MT","Gemas e Diamantes","Diamante","48470,670000000006","ct","42705,160000000000000","ct","","48354,790000000008","ct","4058748,3300000001","0","ct","0","0","ct","0"
"2013","MT","Metálicos","Estanho","15379","kg","10379,000000000000000","kg","Sn","13232","kg","135738,57000000001","0","kg","0","0","kg","0"
